Date,Time,Electricity.Facility.J.,kWh,Month,Season,Day
0006-05-16,12:00,240904488.2,66.91791339,5,Summer,Tuesday
0006-05-16,13:00,249678448.7,69.35512464,5,Summer,Tuesday
0006-05-16,14:00,256967322.3,71.37981175,5,Summer,Tuesday
0006-05-16,15:00,266563203.9,74.04533442,5,Summer,Tuesday
0006-05-16,16:00,265754643.3,73.82073425,5,Summer,Tuesday
0006-05-16,17:00,235417200.6,65.39366683,5,Summer,Tuesday
0006-05-16,18:00,172270634.3,47.85295397,5,Summer,Tuesday
0006-05-16,19:00,169273940.2,47.02053894,5,Summer,Tuesday
0006-05-16,20:00,154100707.5,42.80575208,5,Summer,Tuesday
0006-05-16,21:00,143261608.5,39.79489125,5,Summer,Tuesday
0006-05-16,22:00,63894433.13,17.74845365,5,Summer,Tuesday
0006-05-16,23:00,47659512.24,13.2387534,5,Summer,Tuesday
0006-05-17,0:00,47659512.24,13.2387534,5,Summer,Wednesday
0006-05-17,1:00,47659512.24,13.2387534,5,Summer,Wednesday
0006-05-17,2:00,47659512.24,13.2387534,5,Summer,Wednesday
0006-05-17,3:00,47659512.24,13.2387534,5,Summer,Wednesday
0006-05-17,4:00,47659512.24,13.2387534,5,Summer,Wednesday
0006-05-17,5:00,47659512.24,13.2387534,5,Summer,Wednesday
0006-05-17,6:00,47659512.24,13.2387534,5,Summer,Wednesday
0006-05-17,7:00,79472407.46,22.07566874,5,Summer,Wednesday
0006-05-17,8:00,144362667.5,40.10074097,5,Summer,Wednesday
0006-05-17,9:00,211184964.5,58.66249014,5,Summer,Wednesday
0006-05-17,10:00,221989088.4,61.66363567,5,Summer,Wednesday
0006-05-17,11:00,224309210.2,62.30811394,5,Summer,Wednesday
0006-05-17,12:00,240949495.9,66.93041553,5,Summer,Wednesday
0006-05-17,13:00,250199625.4,69.49989594,5,Summer,Wednesday
0006-05-17,14:00,259619751.9,72.11659775,5,Summer,Wednesday
0006-05-17,15:00,263043568.6,73.06765794,5,Summer,Wednesday
0006-05-17,16:00,272888201.2,75.80227811,5,Summer,Wednesday
0006-05-17,17:00,234641712.4,65.17825344,5,Summer,Wednesday
0006-05-17,18:00,172351193.7,47.87533158,5,Summer,Wednesday
0006-05-17,19:00,169320100.5,47.03336125,5,Summer,Wednesday
0006-05-17,20:00,154400861.5,42.88912819,5,Summer,Wednesday
0006-05-17,21:00,143403221.4,39.83422817,5,Summer,Wednesday
