"DATE","day","season","variable","mean_kWh"
"9/19/17","Tuesday","Fall","time19:00",270.713333333333
"9/19/17","Tuesday","Fall","time20:00",280.503333333333
"9/19/17","Tuesday","Fall","time21:00",218.203333333333
"9/19/17","Tuesday","Fall","time22:00",283.646666666667
"9/19/17","Tuesday","Fall","time23:00",254.28
"9/20/17","Wednesday","Fall","time00:00",224.333333333333
"9/20/17","Wednesday","Fall","time01:00",177.406666666667
"9/20/17","Wednesday","Fall","time02:00",92.7466666666667
"9/20/17","Wednesday","Fall","time03:00",91.9433333333333
"9/20/17","Wednesday","Fall","time04:00",92.1366666666667
"9/20/17","Wednesday","Fall","time05:00",112.413333333333
"9/20/17","Wednesday","Fall","time06:00",198.7
"9/20/17","Wednesday","Fall","time07:00",247.403333333333
"9/20/17","Wednesday","Fall","time08:00",292.806666666667
"9/20/17","Wednesday","Fall","time09:00",322.956666666667
"9/20/17","Wednesday","Fall","time10:00",338.42
"9/20/17","Wednesday","Fall","time11:00",345.156666666667
"9/20/17","Wednesday","Fall","time12:00",366.603333333333
"9/20/17","Wednesday","Fall","time13:00",385.893333333333
"9/20/17","Wednesday","Fall","time14:00",387.553333333333
"9/20/17","Wednesday","Fall","time15:00",340.86
"9/20/17","Wednesday","Fall","time16:00",294.95
"9/20/17","Wednesday","Fall","time17:00",241.796666666667
"9/20/17","Wednesday","Fall","time18:00",229.193333333333
"9/20/17","Wednesday","Fall","time19:00",239.31
"9/20/17","Wednesday","Fall","time20:00",232.4
"9/20/17","Wednesday","Fall","time21:00",198.043333333333
"9/20/17","Wednesday","Fall","time22:00",230.796666666667
"9/20/17","Wednesday","Fall","time23:00",193.093333333333
"9/21/17","Thursday","Fall","time00:00",159.09
"9/21/17","Thursday","Fall","time01:00",161.436666666667
"9/21/17","Thursday","Fall","time02:00",160.626666666667
"9/21/17","Thursday","Fall","time03:00",159.44
"9/21/17","Thursday","Fall","time04:00",149.346666666667
"9/21/17","Thursday","Fall","time05:00",116.08
"9/21/17","Thursday","Fall","time06:00",196.686666666667
"9/21/17","Thursday","Fall","time07:00",262.89
"9/21/17","Thursday","Fall","time08:00",312.23
"9/21/17","Thursday","Fall","time09:00",309.29
"9/21/17","Thursday","Fall","time10:00",313.49
"9/21/17","Thursday","Fall","time11:00",307.433333333333
"9/21/17","Thursday","Fall","time12:00",303.013333333333
"9/21/17","Thursday","Fall","time13:00",316.74
"9/21/17","Thursday","Fall","time14:00",318.186666666667
"9/21/17","Thursday","Fall","time15:00",315.07
"9/21/17","Thursday","Fall","time16:00",260.086666666667
"9/21/17","Thursday","Fall","time17:00",212.953333333333
"9/21/17","Thursday","Fall","time18:00",199.363333333333
"9/21/17","Thursday","Fall","time19:00",227.603333333333
"9/21/17","Thursday","Fall","time20:00",230.506666666667
"9/21/17","Thursday","Fall","time21:00",181.98
"9/21/17","Thursday","Fall","time22:00",163.64
"9/21/17","Thursday","Fall","time23:00",122.87
"9/22/17","Friday","Fall","time00:00",129.716666666667
"9/22/17","Friday","Fall","time01:00",91.01
"9/22/17","Friday","Fall","time02:00",91.5133333333333
"9/22/17","Friday","Fall","time03:00",91.3633333333333
"9/22/17","Friday","Fall","time04:00",91.6033333333333
"9/22/17","Friday","Fall","time05:00",112.4
"9/22/17","Friday","Fall","time06:00",203.583333333333
